experiment,mode,questionnaire_variable,questionnaire_label,observed_face_fni,observed_questionnaire_value,plot_face_fni,plot_questionnaire_value
5,online,maemuki_score,Maemuki,0.084852941176470506,0.46556574517100818,0.089014382028057198,0.45928972223285891
5,online,maemuki_score,Maemuki,0.097647058823529406,0.92204247993721677,0.099264132649694095,0.93067074260662197
5,online,maemuki_score,Maemuki,-0.0023529411764705,0.43975279106858051,-0.0086706984663335006,0.42986199221747973
5,online,maemuki_score,Maemuki,-0.22691176470588231,0.348085807954229,-0.2329868233392221,0.3554222031377518
5,online,maemuki_score,Maemuki,0.23205882352941179,0.89855478342320438,0.22627674426711061,0.9043609219079668
5,online,maemuki_score,Maemuki,0.2310294117647059,1.6626541100225312,0.22260728247290751,1.6673016090380099
5,online,maemuki_score,Maemuki,0.61764705882352944,0.32594871015923649,0.62360975086327486,0.31705639042150302
5,online,maemuki_score,Maemuki,-1.411764705882353,-0.0432027037290195,-1.4050732716562075,-0.053881653346522999
5,online,maemuki_score,Maemuki,0.057500000000000002,0.51584200399989877,0.055151548818426502,0.51795604968027154
5,online,maemuki_score,Maemuki,0.0327941176470588,1.5576143641933116,0.028621866983385501,1.5521448993767133
5,online,maemuki_score,Maemuki,-0.113235294117647,0.52820688083845979,-0.1124843324387774,0.52252243709690427
5,online,maemuki_score,Maemuki,0.50264705882352945,0.83587187666135021,0.50094224908111296,0.83334363259336253
5,online,maemuki_score,Maemuki,0.26867647058823529,0.62747050707577023,0.26199909374760888,0.62325788788707248
5,online,maemuki_score,Maemuki,0.3014705882352941,1.8984968734968737,0.29156064521885938,1.9045512080081619
5,online,maemuki_score,Maemuki,1.0433823529411763,1.3094231791600213,1.0443165292753092,1.3062453137075165
5,online,maemuki_score,Maemuki,-0.36117647058823532,0.45776277815751498,-0.3532418294875263,0.4686205310729753
5,online,maemuki_score,Maemuki,-0.213235294117647,0.58820820991873624,-0.22271494912543491,0.57852964659717732
5,online,maemuki_score,Maemuki,1.1677941176470588,1.2148461431356168,1.1595466631845861,1.2069075766798305
5,online,maemuki_score,Maemuki,0.018235294117646999,0.43982019442545761,0.0151773020923165,0.44782555212207681
5,online,maemuki_score,Maemuki,0.31191176470588239,0.13835504164451529,0.30148429306060831,0.13888280166263001
5,online,maemuki_score,Maemuki,0.86455882352941171,1.1903375863902179,0.85581469159025358,1.19172672279157
3,lab,10_flow_attitude,Flow attitude,0.56176470588235294,0.5,0.55645017318817969,0.50730851975121372
3,lab,10_flow_attitude,Flow attitude,-0.49558823529411761,0.83333333333333337,-0.49424034788347387,0.84356355391040028
3,lab,10_flow_attitude,Flow attitude,0.18235294117647061,-0.25,0.1794615248755021,-0.24586201150349959
3,lab,10_flow_attitude,Flow attitude,-0.1176470588235294,1.5,-0.1145741032028588,1.502449418742891
3,lab,10_flow_attitude,Flow attitude,-0.16029411764705881,1.5,-0.15281882442983441,1.4886547379651556
3,lab,10_flow_attitude,Flow attitude,-0.83823529411764708,1.75,-0.83564898676414523,1.7426914372255671
3,lab,10_flow_attitude,Flow attitude,-0.030882352941176399,0.66666666666666663,-0.030051297808737401,0.67591827183377251
3,lab,10_flow_attitude,Flow attitude,0.055882352941176397,1.0833333333333333,0.054995547384619203,1.0854200845902973
3,lab,10_flow_attitude,Flow attitude,-0.57352941176470584,0.83333333333333337,-0.58298115148843965,0.83654738873140422
3,lab,10_flow_attitude,Flow attitude,-0.188235294117647,0.91666666666666663,-0.1950717687902952,0.91518234506189355
3,lab,10_flow_attitude,Flow attitude,-0.29264705882352943,1.5,-0.30126466495928622,1.49509922887006
3,lab,10_flow_attitude,Flow attitude,1.1000000000000001,1.75,1.09736163046173,1.7436407891609145
3,lab,10_flow_attitude,Flow attitude,-0.077941176470588194,0.41666666666666669,-0.086456979020389596,0.42462855771509511
3,lab,10_flow_attitude,Flow attitude,0.69411764705882362,1.4166666666666667,0.69382006615186731,1.4286621749830228
3,lab,10_flow_attitude,Flow attitude,0.024999999999999901,0.33333333333333331,0.0276360903259277,0.34459181960772928
3,lab,10_flow_attitude,Flow attitude,-0.27499999999999991,1.5833333333333333,-0.27933353094480939,1.5809620006581118
3,lab,10_flow_attitude,Flow attitude,-0.030882352941176399,-0.41666666666666669,-0.023260574009289801,-0.41685624207175292
3,lab,10_flow_attitude,Flow attitude,-0.47647058823529409,0.1666666666666666,-0.47390275689157341,0.17572183720540829
3,lab,10_flow_attitude,Flow attitude,0.15588235294117639,1.25,0.1609994543563473,1.2538845786740798
3,lab,10_flow_attitude,Flow attitude,-1.0588235294117647,2.1666666666666665,-1.0687644084990431,2.1552535564327342
3,lab,10_flow_attitude,Flow attitude,-0.26911764705882352,1.5,-0.27963239185956829,1.5075251426515537
3,lab,10_flow_attitude,Flow attitude,-0.34264705882352942,1.0833333333333333,-0.35257376148034708,1.0860377505544347
5,online,10_flow_attitude,Flow attitude,0.4627941176470588,0.84615384615384615,0.4565623351807328,0.84280052714940945
5,online,10_flow_attitude,Flow attitude,0.1676470588235294,0.53846153846153844,0.17743291208140541,0.53781189548239949
5,online,10_flow_attitude,Flow attitude,0.027058823529411701,0.92307692307692324,0.019302886783864,0.92967771967762081
5,online,10_flow_attitude,Flow attitude,0.73338235294117649,1.2307692307692308,0.7339645392128743,1.2257170376479831
5,online,10_flow_attitude,Flow attitude,-0.0177941176470587,0.61538461538461542,-0.0136529405347921,0.62062908388790261
5,online,10_flow_attitude,Flow attitude,0.2473529411764705,0.53846153846153844,0.25315566763341762,0.53968700610852416
5,online,10_flow_attitude,Flow attitude,0.64676470588235291,1.0769230769230769,0.6429836996550502,1.0850101896242403
5,online,10_flow_attitude,Flow attitude,-0.53970588235294126,-0.61538461538461542,-0.53144060301643392,-0.61257805751157846
5,online,10_flow_attitude,Flow attitude,0.68000000000000005,-0.1538461538461538,0.68466001026357903,-0.1642612593520332
5,online,10_flow_attitude,Flow attitude,-0.055588235294117598,0.84615384615384615,-0.052881243363582402,0.83934848080566016
5,online,10_flow_attitude,Flow attitude,-0.17235294117647049,0.2307692307692307,-0.182312824427801,0.2322709777536274
5,online,10_flow_attitude,Flow attitude,0.4122058823529412,0.46153846153846151,0.40439786696193991,0.45143158258955868
5,online,10_flow_attitude,Flow attitude,0.2026470588235294,-0.1538461538461538,0.21364680586046769,-0.15877947504701179
5,online,10_flow_attitude,Flow attitude,0.28749999999999998,0.76923076923076927,0.2926717198681193,0.76712240973893564
5,online,10_flow_attitude,Flow attitude,0.29191176470588232,2.1538461538461537,0.30177637269433749,2.1602616253785225
5,online,10_flow_attitude,Flow attitude,0.31191176470588239,1.7692307692307692,0.30287238413179768,1.7763301966932723
5,online,10_flow_attitude,Flow attitude,0.57794117647058818,1.8461538461538465,0.5780441739534905,1.8493790268832755
5,online,10_flow_attitude,Flow attitude,0.3386764705882353,2,0.35006128069619058,1.9939919001403661
5,online,10_flow_attitude,Flow attitude,0.1692647058823529,0.53846153846153844,0.17562564767358149,0.54837337536595498
5,online,10_flow_attitude,Flow attitude,1.0001470588235295,1.3076923076923077,0.99340392896484564,1.2977238013380972
5,online,10_flow_attitude,Flow attitude,-0.6589705882352942,0.92307692307692324,-0.66149941388612354,0.91319168262533224
5,online,10_flow_attitude,Flow attitude,0.032058823529411702,1.6153846153846154,0.0239323912263604,1.622577054339511
5,online,10_flow_attitude,Flow attitude,0.91852941176470604,2.1538461538461537,0.92248236640248837,2.166165213005566
5,online,10_flow_attitude,Flow attitude,-0.38132352941176467,0.92307692307692324,-0.39259672866159051,0.92287477422855924
5,online,10_flow_attitude,Flow attitude,0.31470588235294111,1.2307692307692308,0.32220692700732317,1.229575844284543
5,online,10_flow_attitude,Flow attitude,0.82691176470588246,1.1538461538461535,0.8374279956766405,1.1478868547333254
5,online,10_flow_attitude,Flow attitude,-0.042647058823529399,1.3076923076923077,-0.037796269354615199,1.3185590561746627
5,online,10_flow_attitude,Flow attitude,0.17161764705882351,1.3846153846153846,0.17653165818315189,1.3956220122712495
5,online,10_flow_attitude,Flow attitude,-0.32367647058823529,1.0769230769230769,-0.33046764487778429,1.0719835832661724
5,online,10_flow_attitude,Flow attitude,0.78323529411764703,1.3076923076923077,0.77401332441009152,1.3141107922335638
5,online,10_flow_attitude,Flow attitude,-0.061029411764705797,1.4615384615384617,-0.064264575815972405,1.4717143599402696
5,online,10_flow_attitude,Flow attitude,0.93661764705882344,1.2307692307692308,0.9258787931250142,1.2267733148238038
5,online,10_flow_attitude,Flow attitude,0.095735294117647002,1.3846153846153846,0.1064542918445555,1.377839912523523
5,online,10_flow_attitude,Flow attitude,0.1210294117647058,-0.1538461538461538,0.1171152133503392,-0.16290030379498391
5,online,10_flow_attitude,Flow attitude,0.53470588235294114,2.2307692307692308,0.53471675547601727,2.2388342197742994
5,online,10_flow_attitude,Flow attitude,-0.17117647058823521,1.0769230769230769,-0.17794151595970731,1.0777932290213941
5,online,10_flow_attitude,Flow attitude,0.3030882352941176,0.38461538461538458,0.30246330464090748,0.37306763815413269
5,online,10_flow_attitude,Flow attitude,1.3576470588235292,1.4615384615384617,1.362613187405469,1.45302838915523
5,online,10_flow_attitude,Flow attitude,0.073088235294117607,1.0769230769230769,0.072906604085041099,1.0862637402238875
5,online,10_flow_attitude,Flow attitude,0.075588235294117595,0.0769230769230769,0.065558443819232606,0.073735615198983501
5,online,10_flow_attitude,Flow attitude,0.38823529411764701,0.46153846153846151,0.39140707342079789,0.46185708618700699
5,online,10_flow_attitude,Flow attitude,0.00058823529411759995,1.2307692307692308,-0.0051166029399344996,1.2291049649046917
5,online,10_flow_attitude,Flow attitude,0.14294117647058821,1.6153846153846154,0.13262118658975819,1.6261960656060783
5,online,10_flow_attitude,Flow attitude,0.63970588235294112,1.6153846153846154,0.64476287863679627,1.6236043659292707
5,online,10_flow_attitude,Flow attitude,0.22058823529411761,0.69230769230769229,0.22505098784853239,0.68962248930704617
5,online,10_flow_attitude,Flow attitude,1.0070588235294118,0.53846153846153844,1.0068779864901165,0.53014404752405964
5,online,10_flow_attitude,Flow attitude,-0.13397058823529409,-0.0769230769230769,-0.14418617078828511,-0.070947440219659597
5,online,10_flow_attitude,Flow attitude,0.86161764705882349,1.6153846153846154,0.85790892503895355,1.6197646802355423
5,online,10_flow_attitude,Flow attitude,0.32279411764705879,0.92307692307692324,0.32911758067962649,0.93095601047087162
5,online,10_flow_attitude,Flow attitude,-0.43779411764705878,1,-0.44193184419547538,1.0060334300399802
5,online,10_flow_attitude,Flow attitude,0.31485294117647061,1.3846153846153846,0.31266850875766589,1.3776669499704868
5,online,10_flow_attitude,Flow attitude,-0.083382352941176394,1.0769230769230769,-0.084387050760172,1.0824733313998205
5,online,10_flow_attitude,Flow attitude,-1.8600000000000001,0.53846153846153844,-1.849860753443876,0.54350361850862927
5,online,10_flow_attitude,Flow attitude,-0.29588235294117649,1.0769230769230769,-0.2960256566581641,1.084365023847647
5,online,10_flow_attitude,Flow attitude,0.38411764705882351,1,0.38966780861818001,0.99885742062261418
5,online,10_flow_attitude,Flow attitude,-0.41470588235294109,0.30769230769230771,-0.41283676972697581,0.2955354374235537
5,online,10_flow_attitude,Flow attitude,0.4391176470588235,1.3846153846153846,0.44543094167045849,1.3864849726833699
5,online,10_flow_attitude,Flow attitude,0.19323529411764701,1.6153846153846154,0.19754463644128631,1.6133360688969602
5,online,10_flow_attitude,Flow attitude,-0.2642647058823529,1.4615384615384617,-0.2551015239153514,1.4608909636695249
5,online,10_flow_attitude,Flow attitude,0.20132352941176471,1.4615384615384617,0.19334291790812541,1.4606860599413012
5,online,10_flow_attitude,Flow attitude,0.61602941176470594,-0.2307692307692307,0.60877222709482937,-0.2419659256940338
5,online,10_flow_attitude,Flow attitude,0.43544117647058822,1.3846153846153846,0.42605841552625678,1.3912415986806921
5,online,10_flow_attitude,Flow attitude,0.080588235294117599,1.2307692307692308,0.071277547585122406,1.2277195722090486
5,online,10_flow_attitude,Flow attitude,0.65382352941176469,-1.1538461538461535,0.64567861538446891,-1.1649267436659492
5,online,10_flow_attitude,Flow attitude,0.54397058823529409,0.84615384615384615,0.53508671184374479,0.84090406322133937
5,online,10_flow_attitude,Flow attitude,0.39470588235294118,0.46153846153846151,0.38989697120914402,0.46725043738130878
5,online,10_flow_attitude,Flow attitude,0.062058823529411701,1.2307692307692308,0.059015759518991899,1.2371605276161006
5,online,10_flow_attitude,Flow attitude,1.1557352941176471,1.0769230769230769,1.1587071790661057,1.0798725083287102
5,online,10_flow_attitude,Flow attitude,-0.042647058823529399,1.5384615384615383,-0.038593781355210299,1.5411809894631341
5,online,10_flow_attitude,Flow attitude,-0.11970588235294111,-0.0769230769230769,-0.12379872798923459,-0.085988728949289397
5,online,10_flow_attitude,Flow attitude,-0.1041176470588235,-0.84615384615384615,-0.1129153680175549,-0.83518668991765765
5,online,10_flow_attitude,Flow attitude,0.6536764705882353,1.4615384615384617,0.64553476364711038,1.4696295444924179
5,online,10_flow_attitude,Flow attitude,0.40911764705882347,0.84615384615384615,0.40632994535731759,0.84156812795639724
5,online,10_flow_attitude,Flow attitude,-0.19558823529411759,1.1538461538461535,-0.20179362839314829,1.1578232987975701
5,online,10_flow_attitude,Flow attitude,-0.0045588235294117003,2.2307692307692308,0.0037758167126333,2.2259409474235516
5,online,10_flow_attitude,Flow attitude,0.73382352941176465,1.2307692307692308,0.7265011606117826,1.232790986475065
5,online,10_flow_attitude,Flow attitude,-0.1326470588235294,1,-0.1277621291582291,1.0113215071930055
5,online,10_flow_attitude,Flow attitude,0.6707352941176471,0.38461538461538458,0.66533854048573748,0.37480910270118839
5,online,10_flow_attitude,Flow attitude,0.46073529411764702,1.6923076923076923,0.46383446999012551,1.703039062109774
5,online,10_flow_attitude,Flow attitude,0.54749999999999999,1.3846153846153846,0.54552151361761791,1.3928039166346695
5,online,10_flow_attitude,Flow attitude,1.1597058823529411,2.3846153846153846,1.1550776163281766,2.3778319541048605
5,online,10_flow_attitude,Flow attitude,0.44720588235294118,0.1538461538461538,0.44607415545155238,0.1595948324137848
5,online,10_flow_attitude,Flow attitude,0.75955882352941173,1.6153846153846154,0.76489837601963528,1.6130209391090775
5,online,10_flow_attitude,Flow attitude,0.1324999999999999,1.1538461538461535,0.12705987836328331,1.1492713737975264
5,online,10_flow_attitude,Flow attitude,0.51455882352941185,1.3076923076923077,0.51676262595166456,1.3112865884320739
5,online,10_flow_attitude,Flow attitude,-0.24926470588235289,1.6153846153846154,-0.2534470319751389,1.6147807776898475
5,online,10_flow_attitude,Flow attitude,-0.30279411764705882,1,-0.2944239466339808,1.0111459761644539
5,online,10_flow_attitude,Flow attitude,0.2533823529411765,1.3846153846153846,0.25831336173704028,1.3794513097083181
5,online,10_flow_attitude,Flow attitude,0.27250000000000002,0.69230769230769229,0.28179194266831858,0.68886240462040715
5,online,10_flow_attitude,Flow attitude,-0.1464705882352941,0.61538461538461542,-0.13646059594986479,0.62108080730703286
5,online,10_flow_attitude,Flow attitude,-0.23823529411764699,0.69230769230769229,-0.2430708917200938,0.68520308540272956
5,online,10_flow_attitude,Flow attitude,0.2276470588235294,0.76923076923076927,0.2253049173589711,0.77569240717348831
5,online,10_flow_attitude,Flow attitude,0.54647058823529404,1.3076923076923077,0.53683094758758554,1.314068022974936
5,online,10_flow_attitude,Flow attitude,-0.53411764705882359,1.1538461538461535,-0.52360057173679597,1.1658127785880497
5,online,10_flow_attitude,Flow attitude,0.0045588235294117003,1.6923076923076923,-0.0026063458745635999,1.6986851658776174
5,online,10_flow_attitude,Flow attitude,1.1260294117647061,1.2307692307692308,1.1287435878265533,1.2291426270880723
5,online,10_flow_attitude,Flow attitude,-0.078529411764705903,-0.2307692307692307,-0.074101847853504696,-0.24051458380496099
5,online,10_flow_attitude,Flow attitude,-0.072794117647058801,0.61538461538461542,-0.070473258805103994,0.61711066366933431
5,online,10_flow_attitude,Flow attitude,-0.1954411764705882,0.30769230769230771,-0.18433242663741281,0.30156636082645571
5,online,10_flow_attitude,Flow attitude,0.0029411764705882001,1.1538461538461535,0.0027794490120769001,1.1446610608367596
5,online,10_flow_attitude,Flow attitude,0.055882352941176397,0.69230769230769229,0.0590899433853889,0.68923172142845368
5,online,10_flow_attitude,Flow attitude,0.029264705882352901,0.46153846153846151,0.0241977123656998,0.46462195937338419
5,online,10_flow_attitude,Flow attitude,0.89985294117647052,1.8461538461538465,0.89551897665335989,1.8582978082009851
5,online,10_flow_attitude,Flow attitude,0.045735294117646999,1.3846153846153846,0.055946394247934503,1.3907086402791899
5,online,10_flow_attitude,Flow attitude,-0.10073529411764701,0.84615384615384615,-0.10599914402022929,0.8449200488607822
5,online,10_flow_attitude,Flow attitude,0.24323529411764699,1.3846153846153846,0.24597200636804481,1.389035327162063
5,online,10_flow_attitude,Flow attitude,-0.60338235294117648,1.0769230769230769,-0.59985699141369975,1.0748696280305312
5,online,10_flow_attitude,Flow attitude,0.25249999999999989,1.4615384615384617,0.26135035870137119,1.4577258903356038
5,online,10_flow_attitude,Flow attitude,0.4677941176470588,1.0769230769230769,0.45892030202437961,1.0691641612158969
5,online,10_flow_attitude,Flow attitude,1.4035294117647059,1.1538461538461535,1.4014065836599918,1.1509568038125264
5,online,10_flow_attitude,Flow attitude,0.084852941176470506,0.61538461538461542,0.089014382028057198,0.61976574150572528
5,online,10_flow_attitude,Flow attitude,0.097647058823529406,0.84615384615384615,0.099264132649694095,0.84163539392764031
5,online,10_flow_attitude,Flow attitude,-0.0023529411764705,0.69230769230769229,-0.0086706984663335006,0.70403903680665847
5,online,10_flow_attitude,Flow attitude,-0.22691176470588231,0.76923076923076927,-0.2329868233392221,0.76198087351764254
5,online,10_flow_attitude,Flow attitude,0.23205882352941179,0.84615384615384615,0.22627674426711061,0.85327515233944562
5,online,10_flow_attitude,Flow attitude,0.2310294117647059,1.5384615384615383,0.22260728247290751,1.5432988501221689
5,online,10_flow_attitude,Flow attitude,0.61764705882352944,0.92307692307692324,0.62360975086327486,0.91354807279511197
5,online,10_flow_attitude,Flow attitude,-1.411764705882353,1.6153846153846154,-1.4050732716562075,1.6059458441477206
5,online,10_flow_attitude,Flow attitude,0.057500000000000002,0.69230769230769229,0.055151548818426502,0.70466489159707812
5,online,10_flow_attitude,Flow attitude,0.0327941176470588,1.6153846153846154,0.028621866983385501,1.6241999135303622
5,online,10_flow_attitude,Flow attitude,-0.113235294117647,0.2307692307692307,-0.1124843324387774,0.23449294129570941
5,online,10_flow_attitude,Flow attitude,0.50264705882352945,0.38461538461538458,0.50094224908111296,0.37458684513968538
5,online,10_flow_attitude,Flow attitude,0.26867647058823529,-0.0769230769230769,0.26199909374760888,-0.072715716710912495
5,online,10_flow_attitude,Flow attitude,0.3014705882352941,1.6153846153846154,0.29156064521885938,1.6108595266448031
5,online,10_flow_attitude,Flow attitude,1.0433823529411763,1.5384615384615383,1.0443165292753092,1.5368425917704294
5,online,10_flow_attitude,Flow attitude,-0.36117647058823532,1.2307692307692308,-0.3532418294875263,1.2311902399319434
5,online,10_flow_attitude,Flow attitude,-0.213235294117647,0.76923076923076927,-0.22271494912543491,0.77642610922178845
5,online,10_flow_attitude,Flow attitude,1.1677941176470588,1.7692307692307692,1.1595466631845861,1.7798710010046217
5,online,10_flow_attitude,Flow attitude,0.018235294117646999,0.76923076923076927,0.0151773020923165,0.76225523993747235
5,online,10_flow_attitude,Flow attitude,0.31191176470588239,0.53846153846153844,0.30148429306060831,0.53013201287699707
5,online,10_flow_attitude,Flow attitude,0.86455882352941171,2.3846153846153846,0.85581469159025358,2.3877737628517521
